Date,Open,High,Low,Close,Volume
2020-08-07 11:00,3851.0,3851.0,3849.0,3849.000000000001,385
2020-08-07 11:01,3849.000000000001,3850.0,3848.0,3849.0,1333
2020-08-07 11:02,3849.0,3850.0,3849.0,3849.0,586
2020-08-07 11:03,3849.0,3851.0,3849.0,3850.0,1164
2020-08-07 11:04,3850.0,3850.0,3848.0,3849.0,980
2020-08-07 11:05,3849.0,3850.0,3848.0,3849.0,906
2020-08-07 11:06,3849.0,3851.0,3848.0,3849.0,2758
2020-08-07 11:07,3850.0,3850.0,3849.0,3849.0,478
2020-08-07 11:08,3849.0,3851.0,3849.0,3851.0,533
2020-08-07 11:09,3851.0,3851.0,3848.0,3848.0,718
2020-08-07 11:10,3848.0,3849.000000000001,3848.0,3848.0,1075
2020-08-07 11:11,3848.0,3849.0,3848.0,3848.0,451
2020-08-07 11:12,3847.0,3848.0,3846.0,3846.0,2239
2020-08-07 11:13,3846.000000000001,3847.0,3846.0,3847.0,1429
2020-08-07 11:14,3847.0,3848.0,3846.0,3846.0,715
2020-08-07 11:15,3846.0,3847.000000000001,3845.0,3846.0,1762
2020-08-07 11:16,3846.0,3846.0,3845.0,3846.0,1762
2020-08-07 11:17,3846.0,3847.0,3845.0,3845.0,1498
2020-08-07 11:18,3846.0,3846.0,3845.0,3845.0,1860
2020-08-07 11:19,3846.0,3846.0,3844.0,3845.0,3797
2020-08-07 11:20,3845.0,3849.0,3845.0,3849.0,1635
2020-08-07 11:21,3849.0,3849.0,3846.0,3847.0,1591
2020-08-07 11:22,3846.0,3847.0,3846.0,3847.0,871
2020-08-07 11:23,3847.0,3847.0,3845.0,3845.0,1307
2020-08-07 11:24,3845.0,3846.000000000001,3844.0,3845.0,2174
2020-08-07 11:25,3845.0,3846.0,3843.0,3844.0,2805
2020-08-07 11:26,3844.0,3846.0,3844.0,3846.0,1074
2020-08-07 11:27,3846.0,3846.0,3844.0,3844.0,625
2020-08-07 11:28,3844.0,3846.0,3843.0,3844.0,3022
2020-08-07 11:29,3844.0,3845.0,3841.0,3841.0,5098
2020-08-07 11:30,3842.0,3842.0,3836.0,3837.0,17002
